MakeCode,BodyStyleDescription,VFactsClass,FuelTypeDescription,EngineTypeDescription,GearNum,EngineSize,Cylinders,Power,PowerRPMTo,Torque,TorqueRPMTo,DoorNum,WheelBase,Height,Length,Width,KerbWeight,SeatCapacity,YearGroup,Sold_Date,KM,AverageKM,GoodKM,SaleCategory,Branch,BuildCountryOriginDescription,NewPrice,Sold_Amount,ColorGroup,Aging,Age_Comp_Months_Fixed,KM per Year,RelativePower,RelativeTorque
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,1796,4,90.0,5600.0,165.0,3800.0,5,2703.0,1500.0,4515.0,1753.0,1350.0,5.0,2006,2009-02-26 00:00:00.000,55530.0,275.0,165.0,Auction,Dubbo (NSW),BELGIUM,28490.0,15000.0,white,3,32.0,20823.75,0.06666666666666667,0.12222222222222222
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2007,2011-09-20 00:00:00.000,95222.0,250.0,150.0,Auction,Balcatta (WA),AUSTRALIA,29990.0,11500.0,gray,4,47.0,24312.0,0.078,0.14533333333333334
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,2198,4,104.0,5200.0,200.0,4000.0,4,2637.0,1427.0,4495.0,1707.0,1333.0,5.0,1999,2006-05-24 00:00:00.000,35650.0,450.0,270.0,Auction,Belmore (NSW),AUSTRALIA,26790.0,10100.0,indigo,7,84.0,5092.857142857143,0.07801950487621906,0.15003750937734434
SAAB,Sedan,Passenger,Petrol - Premium ULP,Piston,4.0,1985,4,110.0,5500.0,240.0,1800.0,5,2605.0,1428.0,4629.0,1711.0,1412.0,5.0,2001,2012-05-22 00:00:00.000,196651.0,400.0,240.0,Auction,Balcatta (WA),SWEDEN,49870.0,3500.0,white,11,132.0,17877.363636363636,0.07790368271954674,0.16997167138810199
HOLD,Sedan,Passenger,Diesel,Piston,6.0,1991,4,110.0,4000.0,320.0,2000.0,4,2685.0,1477.0,4597.0,1788.0,1583.274504508248,5.0,2011,2015-09-03 00:00:00.000,52549.0,150.0,90.0,Fixed Price,Sunshine (VIC),SOUTH KOREA,29990.0,12100.0,black,4,48.0,13137.25,0.06947626560446958,0.20211277266754787
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4955.0,1868.0,1704.0,5.0,2009,2014-04-14 00:00:00.000,88625.0,200.0,120.0,Auction,Belmore (NSW),AUSTRALIA,39290.0,8500.0,gray,5,60.0,17725.0,0.11443661971830986,0.22946009389671362
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,240.0,5250.0,450.0,4500.0,4,2829.0,1444.0,4916.0,1864.0,1710.0,5.0,2004,2011-08-10 00:00:00.000,166362.0,325.0,195.0,Auction,Geebung (QLD),AUSTRALIA,46125.0,7000.0,green,7,84.0,23766.0,0.14035087719298245,0.2631578947368421
TOYO,Utility,Light Commercial,Diesel,Piston,5.0,2986,4,71.0,4000.0,200.0,2600.0,4,2850.0,1625.0,4785.0,1700.0,1468.0,5.0,2004,2012-09-17 00:00:00.000,121025.0,390.0,260.0,Auction,Geebung (QLD),JAPAN,31620.0,6250.0,white,8,94.0,15450.0,0.048365122615803814,0.1362397820163488
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,5667,8,235.0,5200.0,460.0,4000.0,4,2939.0,1444.0,5193.0,1847.0,1751.0,5.0,2004,2004-11-27 00:00:00.000,23277.0,325.0,195.0,Auction,Canberra (ACT),AUSTRALIA,58790.0,44000.0,indigo,0,0.0,23277.0,0.1342090234151913,0.26270702455739575
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,4,2792.0,1437.0,4907.0,1870.0,1600.0,5.0,1999,2002-02-18 00:00:00.000,75915.0,450.0,270.0,Auction,Adelaide (SA),AUSTRALIA,30690.0,14500.0,violet,3,36.0,25305.0,0.098125,0.223125
TOYO,Utility,Light Commercial,Diesel,Piston,5.0,2986,4,71.0,4000.0,200.0,2600.0,2,3095.0,1770.0,5100.0,1690.0,1703.0,4.0,2003,2006-01-04 00:00:00.000,92873.0,420.0,280.0,Auction,Belmore (NSW),JAPAN,38190.0,21000.0,white,3,25.0,44579.03999999999,0.04169113329418673,0.11743981209630065
FORD,Sedan,Passenger,LPG only,Piston,4.0,3984,6,156.0,4750.0,372.0,3000.0,4,2829.0,1444.0,4916.0,1864.0,1685.0,5.0,2005,2008-10-27 00:00:00.000,161187.0,300.0,180.0,Auction,Belmore (NSW),AUSTRALIA,36955.0,7850.0,violet,3,36.0,53729.0,0.09258160237388724,0.22077151335311573
FORD,Wagon,SUV,Petrol - Unleaded ULP,Piston,4.0,3984,6,190.0,5250.0,383.0,2500.0,5,2842.0,1714.0,4856.0,1898.0,1995.0,5.0,2006,2008-08-07 00:00:00.000,48423.0,275.0,165.0,Auction,Canberra (ACT),AUSTRALIA,39490.0,19200.0,violet,2,24.0,24211.5,0.09523809523809523,0.19197994987468672
MAZD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,5.0,2488,4,125.0,6000.0,226.0,4000.0,5,2725.0,1490.0,4765.0,1795.0,1507.0,5.0,2009,2012-05-14 00:00:00.000,110333.0,200.0,120.0,Auction,Belmore (NSW),JAPAN,35615.0,13250.0,red,3,36.0,36777.666666666664,0.08294625082946251,0.14996682149966822
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,5,2600.0,1515.0,4220.0,1760.0,1310.0,5.0,2008,2009-07-09 00:00:00.000,9226.0,230.0,140.0,Pickles Online,Sunshine (VIC),JAPAN,22990.0,18900.0,black,1,12.0,9226.0,0.07633587786259542,0.13358778625954199
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1794,4,100.0,6000.0,171.0,4200.0,5,2600.0,1470.0,4175.0,1695.0,1148.0,5.0,2003,2009-08-13 00:00:00.000,86880.0,350.0,210.0,Auction,Canberra (ACT),JAPAN,21840.0,11400.0,gray,6,70.0,14893.714285714286,0.08710801393728224,0.1489547038327526
LEXU,Wagon,SUV,Petrol - Premium ULP,Piston,6.0,5663,8,270.0,5600.0,530.0,3200.0,5,2850.0,1920.0,5020.0,1970.0,2750.0,8.0,2012,2013-10-16 00:00:00.000,15386.0,130.0,80.0,Dealer Only Auction,Belmore (NSW),JAPAN,140400.0,108000.0,black,1,12.0,15386.0,0.09818181818181818,0.19272727272727272
RENA,Van,Light Commercial,Diesel,Piston,6.0,1995,4,85.0,3500.0,290.0,1600.0,4,3098.0,1959.0,4782.0,1904.0,1691.0,2.0,2008,2012-12-18 00:00:00.000,119432.0,270.0,180.0,Auction,Sunshine (VIC),SPAIN,39990.0,13700.0,white,4,48.0,29858.0,0.050266114725014785,0.17149615612063868
HYUN,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,1975,4,105.0,6000.0,186.0,4600.0,5,2700.0,1520.0,4475.0,1775.0,1377.0,5.0,2011,2013-11-19 00:00:00.000,39619.0,150.0,90.0,Auction,Balcatta (WA),SOUTH KOREA,27590.0,15100.0,gray,2,21.0,22639.428571428572,0.07625272331154684,0.13507625272331156
MAZD,Utility,Light Commercial,Diesel,Piston,5.0,2953,4,115.0,3200.0,380.0,1800.0,4,3000.0,1762.0,5169.0,1807.0,1855.0,5.0,2007,2009-06-18 00:00:00.000,27230.0,300.0,200.0,Auction,Canberra (ACT),THAILAND,43550.0,32500.0,gray,2,24.0,13615.0,0.06199460916442048,0.20485175202156333
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,130.0,4800.0,295.0,3200.0,4,2731.0,1448.0,4861.0,1794.0,1347.0,5.0,1994,2004-03-03 00:00:00.000,147329.0,575.0,345.0,Auction,Belmore (NSW),AUSTRALIA,30430.0,5000.0,white,10,111.0,15927.45945945946,0.09651076466221233,0.21900519673348182
FORD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,3984,6,195.0,6000.0,391.0,3250.0,2,3104.0,1538.0,5096.0,1934.0,1735.0,2.0,2009,2012-05-24 00:00:00.000,40634.0,240.0,160.0,Auction,Darwin (NT),AUSTRALIA,31695.0,15000.0,violet,3,32.0,15237.75,0.11239193083573487,0.22536023054755044
FORD,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1999,4,107.0,6000.0,185.0,4500.0,5,2640.0,1497.0,4342.0,1840.0,1292.0,5.0,2008,2010-07-15 00:00:00.000,23125.0,230.0,140.0,Auction,Canberra (ACT),SOUTH AFRICA,28490.0,14500.0,gray,2,24.0,11562.5,0.08281733746130031,0.14318885448916407
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3565,6,195.0,6500.0,340.0,2600.0,4,2915.0,1476.0,4900.0,1899.0,1750.0,5.0,2006,2009-12-15 00:00:00.000,41701.0,275.0,165.0,Auction,Balcatta (WA),AUSTRALIA,45490.0,23500.0,indigo,3,36.0,13900.333333333334,0.11142857142857143,0.19428571428571428
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,2494,4,133.0,6000.0,231.0,4100.0,4,2775.0,1470.0,4815.0,1825.0,1465.0,5.0,2012,2015-05-06 00:00:00.000,85337.0,130.0,80.0,Auction,Newcastle (NSW),AUSTRALIA,30490.0,12300.0,blue,3,36.0,28445.666666666668,0.09078498293515358,0.157679180887372
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston - Electric,1.0,2362,4,110.0,6000.0,187.0,4400.0,4,2775.0,1480.0,4815.0,1820.0,1645.0,5.0,2010,2012-01-09 00:00:00.000,64737.0,180.0,110.0,Special Fixed Price,Geebung (QLD),AUSTRALIA,36990.0,17253.0,violet,2,24.0,32368.5,0.0668693009118541,0.11367781155015197
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,4942,8,170.0,4500.0,388.0,3000.0,4,2791.0,1453.0,4906.0,1861.0,1646.0,5.0,1997,1999-11-01 00:00:00.000,52905.0,500.0,300.0,Auction,Belmore (NSW),AUSTRALIA,50234.0,25600.0,indigo,2,24.0,26452.5,0.10328068043742406,0.23572296476306198
MAZD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2488,4,125.0,6000.0,226.0,4000.0,4,2725.0,1440.0,4735.0,1795.0,1433.0,5.0,2011,2015-08-25 00:00:00.000,44491.0,150.0,90.0,Auction,Balcatta (WA),JAPAN,33450.0,16700.0,gray,4,43.0,12416.093023255813,0.08722958827634333,0.15771109560362875
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2010,2015-05-19 00:00:00.000,176251.0,180.0,110.0,Auction,Sunshine (VIC),AUSTRALIA,30490.0,7100.0,gray,5,53.0,39905.886792452824,0.078,0.14533333333333334
HOND,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,1590,4,88.0,6400.0,144.0,5000.0,4,2620.0,1390.0,4450.0,1695.0,1065.0,5.0,2000,2002-10-21 00:00:00.000,47632.0,425.0,255.0,Auction,Belmore (NSW),JAPAN,22950.0,14200.0,gray,2,24.0,23816.0,0.08262910798122065,0.1352112676056338
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,3165,6,140.0,5400.0,265.0,4200.0,4,3025.0,1705.0,4975.0,1690.0,1583.0,5.0,2000,2003-03-12 00:00:00.000,108045.0,510.0,340.0,Auction,Belmore (NSW),JAPAN,28358.0,16600.0,white,3,36.0,36015.0,0.08843967150979154,0.16740366392924827
TOYO,Wagon,SUV,Diesel,Piston,5.0,4164,6,96.0,3800.0,285.0,2200.0,5,2850.0,1915.0,4890.0,1940.0,2394.0,8.0,1998,2001-01-23 00:00:00.000,82837.0,475.0,285.0,Auction,Townsville (QLD),JAPAN,56100.0,36000.0,gray,3,30.0,33134.8,0.040100250626566414,0.11904761904761904
TOYO,Liftback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1762,4,85.0,5600.0,155.0,2800.0,5,2465.0,1380.0,4095.0,1685.0,1110.0,5.0,1999,2002-07-03 00:00:00.000,30154.0,450.0,270.0,Tender,Belmore (NSW),AUSTRALIA,22233.0,13300.0,blue,3,36.0,10051.333333333334,0.07657657657657657,0.13963963963963963
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1505.0,5.0,2008,2012-04-16 00:00:00.000,117947.0,230.0,140.0,Auction,Adelaide (SA),AUSTRALIA,33750.0,12600.0,gray,4,46.0,30768.782608695652,0.07774086378737542,0.14485049833887043
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,2995,6,141.0,5200.0,279.0,4400.0,4,2720.0,1495.0,4805.0,1795.0,1500.0,5.0,2006,2010-10-17 00:00:00.000,40189.0,275.0,165.0,Special Fixed Price,Belmore (NSW),AUSTRALIA,33150.0,13400.0,blue,4,48.0,10047.25,0.094,0.186
NISS,Utility,Light Commercial,Diesel,Piston,5.0,2488,4,140.0,4000.0,450.0,2000.0,4,3200.0,1795.0,5296.0,1848.0,1977.0,5.0,2012,2014-05-27 00:00:00.000,59851.0,150.0,100.0,Auction,Balcatta (WA),SPAIN,49050.0,29100.0,red,2,19.0,37800.631578947374,0.07081436519979767,0.2276176024279211
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,4,2793.0,1437.0,4907.0,1870.0,1531.0,5.0,1999,2002-08-07 00:00:00.000,71427.0,450.0,270.0,Auction,Belmore (NSW),AUSTRALIA,38490.0,15300.0,gray,3,32.0,26785.125,0.10254735467015023,0.23318092749836708
TOYO,Wagon,SUV,Diesel,Piston,6.0,2982,4,127.0,3400.0,410.0,2800.0,5,2790.0,1865.0,4850.0,1875.0,2170.0,8.0,2008,2014-12-17 00:00:00.000,91558.0,230.0,140.0,Dealer Only Auction,Balcatta (WA),JAPAN,48470.0,23190.0,gray,6,72.0,15259.666666666666,0.05852534562211981,0.1889400921658986
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,5.0,1332,4,55.0,5400.0,112.0,4300.0,3,2300.0,1400.0,3740.0,1625.0,834.0,5.0,1999,2002-07-30 00:00:00.000,71017.0,450.0,270.0,Auction,Tullamarine (VIC),JAPAN,13990.0,5200.0,green,3,36.0,23672.333333333332,0.06594724220623502,0.1342925659472422
FORD,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1598,4,79.0,6000.0,143.0,3500.0,5,2605.0,1415.0,4215.0,1710.0,1120.0,5.0,1997,1999-09-01 00:00:00.000,22114.0,500.0,300.0,Auction,Belmore (NSW),JAPAN,21894.0,15100.0,blue,2,24.0,11057.0,0.07053571428571428,0.12767857142857142
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,4,2600.0,1475.0,4540.0,1760.0,1280.0,5.0,2009,2015-03-23 00:00:00.000,87745.0,200.0,120.0,Auction,Geebung (QLD),JAPAN,23740.0,7800.0,white,6,72.0,14624.166666666666,0.078125,0.13671875
TOYO,Cab Chassis,Light Commercial,Diesel,Piston,5.0,4164,6,96.0,4000.0,271.0,2200.0,2,2980.0,1970.0,4995.0,1690.0,1863.0,3.0,1995,2003-02-03 00:00:00.000,155669.0,660.0,440.0,Auction,Newcastle (NSW),JAPAN,45440.0,20250.0,white,8,91.0,20527.78021978022,0.05152979066022544,0.14546430488459475
MITS,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3497,6,147.0,5000.0,300.0,4000.0,4,2722.0,1435.0,4787.0,1785.0,1458.0,5.0,1999,2001-08-06 00:00:00.000,32147.0,450.0,270.0,Auction,Adelaide (SA),AUSTRALIA,34840.0,16600.0,white,2,24.0,16073.5,0.10082304526748971,0.205761316872428
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,1598,4,79.0,5500.0,145.0,4000.0,4,2605.0,1410.0,4395.0,1705.0,1099.0,5.0,2000,2003-12-15 00:00:00.000,56225.0,425.0,255.0,Auction,Newcastle (NSW),JAPAN,19700.0,8700.0,yellow,3,36.0,18741.666666666668,0.0718835304822566,0.13193812556869883
FORD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,145.0,4500.0,348.0,3750.0,5,2923.0,1483.0,5003.0,1857.0,1670.0,5.0,1994,2004-09-22 00:00:00.000,121444.0,575.0,345.0,Auction,Belmore (NSW),AUSTRALIA,37392.0,3700.0,blue,10,120.0,12144.4,0.08682634730538923,0.20838323353293414
GREA,Utility,Light Commercial,Petrol - Premium ULP,Piston,5.0,2378,4,100.0,5250.0,200.0,3000.0,4,3050.0,1730.0,5040.0,1800.0,1660.0,5.0,2009,2011-12-08 00:00:00.000,48071.0,240.0,160.0,Auction,Canberra (ACT),CHINA,23990.0,9000.0,gray,2,24.0,24035.5,0.060240963855421686,0.12048192771084337
TOYO,Wagon,SUV,Diesel,Piston,5.0,2982,4,127.0,3400.0,410.0,2800.0,5,2790.0,1905.0,4850.0,1875.0,2180.0,8.0,2008,2012-11-23 00:00:00.000,46210.0,230.0,140.0,Fixed Price,Balcatta (WA),JAPAN,59401.0,50400.0,white,4,46.0,12054.782608695652,0.05825688073394496,0.18807339449541285
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,6.0,2997,6,190.0,6700.0,290.0,2900.0,5,2915.0,1476.0,4897.0,1899.0,1766.0,5.0,2011,2013-06-04 00:00:00.000,46486.0,150.0,90.0,Auction,Sunshine (VIC),AUSTRALIA,41990.0,19600.0,violet,2,23.0,24253.565217391304,0.10758776896942242,0.16421291053227632
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3791,6,152.0,5200.0,305.0,3600.0,4,2788.0,1450.0,4891.0,1842.0,1526.0,5.0,2001,2010-01-21 00:00:00.000,172386.0,400.0,240.0,Auction,Tamworth (NSW),AUSTRALIA,35850.0,1800.0,white,9,104.0,19890.69230769231,0.09960681520314547,0.1998689384010485
FORD,Wagon,SUV,Diesel,Piston,6.0,2720,6,140.0,4000.0,440.0,1900.0,5,2843.0,1716.0,4883.0,1898.0,2021.0,5.0,2011,2014-09-03 00:00:00.000,100564.0,150.0,90.0,Dealer Only Auction,Sunshine (VIC),AUSTRALIA,43240.0,17700.0,white,3,36.0,33521.333333333336,0.06927263730826323,0.2177140029688273
HOLD,Sedan,Passenger,Petrol or LPG (Dual),Piston,4.0,3565,6,180.0,6000.0,330.0,2600.0,4,2915.0,1476.0,4894.0,1899.0,1583.274504508248,5.0,2007,2009-12-01 00:00:00.000,96702.0,250.0,150.0,Auction,Sunshine (VIC),AUSTRALIA,38390.0,16200.0,gray,2,24.0,48351.0,0.11368843462549567,0.20842879681340873
TOYO,Wagon,SUV,Diesel,Piston,6.0,2982,4,127.0,3400.0,410.0,2800.0,5,2790.0,1845.0,4930.0,1885.0,2290.0,7.0,2010,2012-02-15 00:00:00.000,40552.0,180.0,110.0,Dealer Only Auction,Sunshine (VIC),JAPAN,61904.0,53500.0,gray,2,20.0,24331.2,0.055458515283842796,0.17903930131004367
TOYO,Cab Chassis,Light Commercial,Diesel,Piston,5.0,4461,8,151.0,3400.0,430.0,3200.0,2,3180.0,1970.0,5080.0,1790.0,2045.0,3.0,2008,2010-04-08 00:00:00.000,79274.0,270.0,180.0,Auction,Darwin (NT),JAPAN,54490.0,47250.0,white,2,24.0,39637.0,0.07383863080684597,0.21026894865525672
HOLD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,4.0,3791,6,147.0,5200.0,304.0,3600.0,2,2822.0,1510.0,4896.0,1794.0,1383.0,2.0,1998,2006-07-17 00:00:00.000,168449.0,570.0,380.0,Auction,Newcastle (NSW),AUSTRALIA,24470.0,4600.0,white,8,96.0,21056.125,0.10629067245119306,0.2198120028922632
MITS,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3497,6,155.0,5250.0,316.0,4000.0,4,2722.0,1435.0,4860.0,1785.0,1537.0,5.0,2003,2006-10-03 00:00:00.000,87916.0,350.0,210.0,Auction,Belmore (NSW),AUSTRALIA,34610.0,9600.0,indigo,3,36.0,29305.333333333332,0.10084580351333768,0.20559531554977228
FORD,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,5408,8,260.0,5250.0,500.0,4250.0,2,3096.0,1517.0,5077.0,1870.0,1577.0,2.0,2003,2011-04-12 00:00:00.000,92865.0,260.0,140.0,Auction,Sunshine (VIC),AUSTRALIA,40925.0,13400.0,yellow,8,88.0,12663.409090909092,0.1648700063411541,0.31705770450221943
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1798,4,100.0,6000.0,175.0,4400.0,5,2600.0,1515.0,4245.0,1760.0,1310.0,5.0,2010,2014-08-27 00:00:00.000,70963.0,180.0,110.0,Dealer Only Auction,Belmore (NSW),JAPAN,23740.0,11100.0,violet,4,48.0,17740.75,0.07633587786259542,0.13358778625954199
FORD,Wagon,Passenger,LPG only,Piston,4.0,3984,6,156.0,5000.0,370.0,2750.0,5,2921.0,1483.0,5053.0,1863.0,1736.0,5.0,2007,2010-05-11 00:00:00.000,83323.0,250.0,150.0,Auction,Sunshine (VIC),AUSTRALIA,39120.0,14800.0,violet,3,36.0,27774.333333333332,0.08986175115207373,0.21313364055299538
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4955.0,1868.0,1704.0,5.0,2011,2013-09-17 00:00:00.000,48441.0,150.0,90.0,Auction,Sunshine (VIC),AUSTRALIA,40290.0,12100.0,violet,2,24.0,24220.5,0.11443661971830986,0.22946009389671362
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,1497,4,80.0,6000.0,141.0,4200.0,4,2550.0,1460.0,4300.0,1690.0,1070.0,5.0,2011,2013-02-13 00:00:00.000,23412.0,150.0,90.0,Dealer Only Auction,Sunshine (VIC),JAPAN,19790.0,12600.0,white,2,16.0,17559.0,0.07476635514018691,0.13177570093457944
TOYO,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1299,4,63.0,6000.0,121.0,4400.0,3,2460.0,1530.0,3750.0,1695.0,1055.0,5.0,2008,2010-02-17 00:00:00.000,27983.0,230.0,140.0,Pickles Online,Sunshine (VIC),JAPAN,16690.0,12300.0,violet,2,14.0,23985.42857142857,0.05971563981042654,0.11469194312796209
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,2164,4,95.0,5200.0,187.0,4400.0,4,2670.0,1420.0,4755.0,1780.0,1370.0,5.0,1998,2002-07-25 00:00:00.000,52508.0,475.0,285.0,Auction,Welshpool (WA),AUSTRALIA,27000.0,15500.0,indigo,4,43.0,14653.395348837208,0.06934306569343066,0.1364963503649635
HOLD,Hatchback,Passenger,Petrol - Unleaded ULP,Piston,4.0,1796,4,103.0,6300.0,170.0,3800.0,5,2614.0,1460.0,4249.0,1753.0,1274.0,5.0,2008,2010-09-16 00:00:00.000,54134.0,230.0,140.0,Fixed Price,Adelaide (SA),BELGIUM,23990.0,14400.0,white,2,24.0,27067.0,0.08084772370486656,0.13343799058084774
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,4.0,3984,6,157.0,4900.0,357.0,3000.0,4,2791.0,1453.0,4906.0,1861.0,1695.0,5.0,1997,1999-10-18 00:00:00.000,33075.0,500.0,300.0,Auction,Belmore (NSW),AUSTRALIA,33341.0,16800.0,blue,2,24.0,16537.5,0.09262536873156342,0.21061946902654868
RENA,Van,Light Commercial,Diesel,Piston,6.0,1995,4,85.0,3500.0,290.0,1600.0,4,3098.0,1959.0,4782.0,1904.0,1691.0,2.0,2007,2014-05-06 00:00:00.000,80436.0,300.0,200.0,Auction,Hobart (TAS),SPAIN,39990.0,13600.0,white,7,84.0,11490.857142857143,0.050266114725014785,0.17149615612063868
FORD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,3984,6,195.0,6000.0,391.0,3250.0,4,2838.0,1453.0,4970.0,1868.0,1728.0,5.0,2009,2011-05-26 00:00:00.000,31733.0,200.0,120.0,Special Fixed Price,Belmore (NSW),AUSTRALIA,42490.0,22550.0,gray,2,17.0,22399.764705882353,0.11284722222222222,0.22627314814814814
TOYO,Cab Chassis,Light Commercial,Diesel,Piston,5.0,2982,4,126.0,3600.0,343.0,3400.0,2,3085.0,1795.0,4975.0,1760.0,1740.0,3.0,2010,2014-10-07 00:00:00.000,89226.0,210.0,140.0,Auction,Townsville (QLD),THAILAND,38140.0,17000.0,white,4,48.0,22306.5,0.07241379310344828,0.19712643678160918
HOLD,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3565,6,172.0,6000.0,320.0,2800.0,5,2938.0,1527.0,5033.0,1847.0,1601.0,5.0,2007,2011-10-04 00:00:00.000,85675.0,250.0,150.0,Auction,Belmore (NSW),AUSTRALIA,41790.0,11250.0,yellow,4,48.0,21418.75,0.10743285446595878,0.19987507807620236
TOYO,Utility,Light Commercial,Petrol - Unleaded ULP,Piston,5.0,2694,4,108.0,4800.0,235.0,4000.0,4,2850.0,1630.0,4785.0,1700.0,1398.0,5.0,2004,2013-03-19 00:00:00.000,197956.0,390.0,260.0,Auction,Balcatta (WA),JAPAN,26300.0,1900.0,white,9,108.0,21995.11111111111,0.07725321888412018,0.1680972818311874
TOYO,Wagon,SUV,Diesel,Piston,6.0,2231,4,110.0,3600.0,340.0,2800.0,5,2660.0,1715.0,4570.0,1845.0,1660.0,5.0,2013,2014-07-16 00:00:00.000,19211.0,100.0,60.0,Dealer Only Auction,Belmore (NSW),JAPAN,48990.0,38000.0,indigo,1,12.0,19211.0,0.06626506024096386,0.20481927710843373
NISS,Utility,Light Commercial,Diesel,Piston,6.0,2488,4,126.0,4000.0,403.0,2000.0,4,3200.0,1774.0,5133.0,1850.0,1930.0,5.0,2009,2013-03-19 00:00:00.000,140033.0,240.0,160.0,Auction,Balcatta (WA),SPAIN,42660.0,17100.0,white,4,41.0,40985.26829268293,0.06528497409326425,0.20880829015544042
HOLD,Sedan,Passenger,Petrol - Unleaded ULP,Piston,6.0,3564,6,210.0,6700.0,350.0,2800.0,4,2915.0,1471.0,4903.0,1899.0,1665.0,5.0,2012,2013-03-10 00:00:00.000,20172.0,130.0,80.0,Fixed Price,Belmore (NSW),AUSTRALIA,43790.0,28450.0,white,1,12.0,20172.0,0.12612612612612611,0.21021021021021022
TOYO,Sedan,Passenger,Petrol - Unleaded ULP,Piston,5.0,2362,4,117.0,5700.0,218.0,4000.0,4,2775.0,1480.0,4815.0,1820.0,1500.0,5.0,2010,2013-08-07 00:00:00.000,38264.0,180.0,110.0,Auction,Adelaide (SA),AUSTRALIA,29990.0,13250.0,gray,3,36.0,12754.666666666666,0.078,0.14533333333333334
MITS,Wagon,Passenger,Petrol - Unleaded ULP,Piston,4.0,3497,6,147.0,5000.0,300.0,4000.0,5,2722.0,1497.0,4878.0,1785.0,1576.0,5.0,1997,2000-02-17 00:00:00.000,40153.0,500.0,300.0,Auction,Newcastle (NSW),JAPAN,45330.0,25000.0,white,3,27.0,17845.777777777777,0.0932741116751269,0.19035532994923857
